,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4
131,21,g_4,166227758531.85455,0.0,-15.470895885286348,7589969.009014763,113536427072896.7,35645350.96777571,584.8891098907336,Converged,34307018262.3125,35237640.58216865,68690.04064058713,98042.48680676456,11.501289472571392,2.997522009469089
132,22,f_1,5.144749076559543,1.0,-2.781866445118554,513.3590313546973,2461333.929181939,50.864100326705625,120.04769342726311,Converged,1.571470403112471,53.13230425857761,22.903832878367684,81.8344950589386,208.07456708628683,80.00719703481113
133,22,f_2,106.93993081268995,1.0,-3.8049205130408077,120.1617417971838,70529.3964435488,10.342768840654543,197.92994976508493,Converged,173.23661182972137,0.0015923692519813509,3.3905635160299537,10.908508529711389,11.785558422126583,107714.6924190406
134,22,g_1,8.150144872404098,1.0,-3.048179888068206,13583.303130070357,462.5759201072013,13595.79192835419,149.58550617534547,Converged,61.99246049855617,13598.646774212097,2.533010341087119,6.884627074143969,1635.5334678114975,0.9348478618866984
135,22,g_2,261.19875600916487,1.0,-7.405838362654283,28355.476777300293,5454311.044999576,30013.303640461083,339.76508924248685,Converged,430711.2638120726,29997.141995866266,4.21216700258533,5.237948990109002,1.684137352377107,90557.36020619758
136,22,g_3,3.739868864111485e-13,1.0,11.082204374761044,-161.03399519756667,4888.292845327307,1.0137460367358528,-257.95407854629985,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',3.728928277269006e-11,1.0137466482805253,563.7604262401546,28856.013696681377,32741.885964059376,784.6016448324809
137,22,g_4,114691216.69317783,1.0,-13.050700863229753,8250638.190255966,132609005411135.97,9460834.518979426,584.9048386809059,Converged,34360958340.390625,9471543.917500967,107052.67658967589,117128.4871358024,11.449549501861243,3.19805560686458
138,23,f_1,3.201841125762388,1.0,-2.5146286945047356,407.310793704141,1958300.0320425434,13.149257241259534,120.2584061239424,Converged,20.861354595515877,11.359888322963927,22.38792929008161,73.76767514885297,182.596549152249,73.89803705093283
139,23,f_2,28.81522517934524,1.0,-4.629327034864615,135.7390943380032,72051.8420964971,-5.360356494765313,197.07722275464994,Converged,1641.2611932814034,0.007624986140265498,3.470673022835037,11.118736120148993,11.33342370596821,222289.68247173866
140,23,g_1,76.51279229546762,1.0,-3.635178082085713,13584.024801751642,480.9324897782498,13593.328194456428,148.9918750596424,Converged,122.4261877583329,13584.58103535787,2.5936164404436264,7.044384658588355,1721.6969733559843,0.9605600728752516
141,23,g_2,61810.37024301232,1.0,-7.867136374012207,28328.58687541523,5454488.18176355,29742.28975932373,339.2996499856974,Converged,1020525.7549900617,29990.906673959504,4.332748246772522,5.147032269573432,1.6974067170058997,112080.5452534834
142,23,g_3,1.622400856992282e-13,1.0,11.038691779101098,-39.1516850764482,4773.809956991259,-2.1411516244142064,-256.7823696447184,Converged,4.092726157978177e-11,-2.1411520272045808,803.2503893945762,27449.919351242497,30867.271345435394,681.5472032215743
143,23,g_4,87806393.15971921,1.0,-13.037619994886334,8429861.38545302,131761797158719.97,2491211.8599013723,584.9909689787402,Converged,33497667768.75,2481841.3533430416,571137.540325875,684637.4053894347,11.262013770491224,3.2269575570747344
144,24,f_1,0.07379089479633412,1.0,-0.6695232503271199,372.807923639433,2029805.4247143986,153.47505273251562,122.07868381814839,Converged,0.5280447748955339,153.20340793724736,22.176916772190797,76.19197058688377,185.24570461915167,74.25351345158272
145,24,f_2,3.7734275421429024,1.0,-3.343651850702607,137.40345545576452,67236.4073085312,-1.9261564987675683,198.36607909742833,Converged,123.83566248751595,0.016374721610344305,3.4284028820528323,10.980515506553045,10.921544332099941,174583.96435424165
146,24,g_1,5.225964809386541,1.0,-2.862267043592877,13583.040623252342,467.2163504008755,13597.009487794525,149.77077364874773,Converged,43.19238887290351,13599.295524716665,2.5301033626882123,6.939278774051023,1607.738661175351,0.941720978653499
147,24,g_2,14399.187628177036,1.0,-7.454214136003413,28378.40349320423,5454672.377757269,29864.34767935663,339.7177961940413,Converged,460126.73701136373,29984.344294426293,4.3504819441465585,5.174859257539954,1.6637623406113096,67254.02919905518
148,24,g_3,1.9019752203378792e-12,1.0,11.073424802555973,-14.117317014530235,4357.804221566277,-2.5997111174910597,-263.27160803035366,Converged,3.637978807091713e-11,-2.5997124966122365,727.7495390669856,35501.136459806854,40314.775382147986,566.5860866193614
149,24,g_4,52557487.59488957,1.0,-12.803731606366878,8454623.213516176,131442703823711.89,1508881.20143269,585.2510528148233,Converged,20985165906.828125,1516130.8557413374,689094.5789501024,829357.5455141207,11.295185220704994,3.215108921110035
150,25,f_1,0.09051100735395703,1.0,-0.9753234540463233,388.8342070074028,2033352.4073437809,10.310822624061643,121.77506367654372,Converged,1.024745725095272,10.611673097476523,22.063318350003502,76.85465109249984,183.08299652831045,74.88608889851082
151,25,f_2,190.3152686593673,1.0,-4.1370101814209574,148.52996072166422,74686.70848845164,-13.783641045412537,197.63880576291487,Converged,376.3019008382398,0.011838962886097077,3.4925741810965105,12.307944960945974,10.57537890618043,100738.02886639086
152,25,g_1,339.15452689579547,1.0,-4.792186175739598,13583.002219532924,544.5911247772157,13593.017322331234,147.89997982069008,Converged,112.00933381430679,13574.601173795349,2.8448682974091244,7.478882114558966,1490.4010770146158,1.0532481983581652
153,25,g_2,17013.25649201533,1.0,-7.331555242496417,28328.7235139602,5454521.982412215,29859.27446148101,339.8342121718782,Converged,354045.0661514951,29989.70933600472,4.246956156079994,5.202073051989997,1.6976777376268986,93269.64536794771
154,25,g_3,6.830173989137345e-13,1.0,10.882412526464307,-19.066721198503735,7896.6050766371345,2.0829818869187804,-286.5069693348565,Converged,5.547917680814862e-11,2.0829827133674472,627.527126154768,84592.27838317121,91929.60760005399,677.2187095447473
155,25,g_4,103180857.50111789,1.0,-12.338345979142645,8269704.600460892,132641020900034.33,8738110.530247334,585.6157127813677,Converged,8190304925.96875,8727952.732380616,48325.21911643307,57965.66971940639,11.373247650302652,3.2137859962482316
156,26,f_1,0.2973240372519558,1.0,-1.0931681714861696,397.5872294089963,2250568.0276146387,21.11946026087702,121.64928183397143,Converged,1.0743434838950634,21.66473453796329,22.416930080503338,79.76133253561092,188.29708164190285,76.86528295011334
157,26,f_2,25.398075745245656,1.0,-4.043023577823183,138.89397746959236,69784.26439157143,5.0517409947975125,197.6617082172032,Converged,490.9993370298034,0.012090635373194963,3.4298638597840645,11.213805723975753,11.061767840090225,106975.8863545874
158,26,g_1,18.322864950065323,1.0,-2.87519572093282,13582.080024129093,515.6335281740678,13589.663346258887,149.7835860564684,Converged,20.147056886797657,13593.943867833423,2.7241634982589846,6.7198961022123225,1663.9994305160244,1.041828081396602
159,26,g_2,3407.5490376057514,1.0,-7.570546567083175,28358.287380340953,5454507.266335081,30048.60351536767,339.59414735419136,Converged,595702.0134696271,29990.22929984741,4.261618067994456,5.232369971279631,1.6834206868756052,124727.68040118898
160,26,g_3,3.044266548133704e-14,0.0,,30.48110321798215,7210.469311167307,1.193221843623018,-285.3266965674795,Converged,0.0,1.1932220181012845,749.4641918405163,94796.65980306122,101975.69545429235,599.610126808867
161,26,g_4,15406331283.540842,1.0,-13.172761185353918,8113809.716879511,131526011806077.11,14683740.908199782,584.9085471213539,Converged,21481249499.390625,14807863.151506696,836766.4959971707,1007423.7910851736,11.476415110964892,3.196231187571505
162,27,f_1,0.13778536106151665,1.0,-0.5068350373595778,383.63045149746796,2208690.3902395875,42.10219740281792,122.24244079867012,Converged,0.25608136784285307,41.731002897118394,22.3961505248042,78.34548363020227,187.97904776620845,78.01937966292222
163,27,f_2,7.786914304168696,1.0,-3.1723312371517918,138.01354800243084,67976.32140714981,-2.784900543783948,198.53396028215337,Converged,82.4635928048665,0.0056037662232406036,3.4263650098258625,11.154824529734135,10.87923457004876,212008.07127017225
164,27,g_1,12.037269551591912,1.0,-2.868258958399645,13582.885644078253,479.8943657071512,13602.052288070234,149.75249554208273,Converged,34.9664416151989,13598.582811229038,2.59341801312869,6.920829917095948,1506.3354288772885,0.9621840346203552
165,27,g_2,533.6304586363763,1.0,-7.135720092700751,28362.94184644835,5454480.796513567,30014.265376575357,340.03605026402744,Converged,250554.89680570923,29991.164933751974,4.242786019200073,5.202946164683563,1.677932960948203,107790.48598286675
166,27,g_3,4.114841712651965e-14,1.0,11.242652334444903,-8.684464106592044,5157.5854715576825,-1.029469946655139,-272.7434669011184,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',2.7284841053187847e-11,-1.0294701495058651,599.049608653496,45328.80895878844,48993.141479670616,565.3704976285068
167,27,g_4,204832738.14090386,1.0,-12.915281679639545,8477384.358654654,131106129731811.56,642769.9865673091,585.1663895652271,Converged,26090456276.265625,628458.0077334475,1102796.3269698906,1284422.0100962843,11.44119019530171,3.179026417416434
168,28,f_1,0.03732744523851496,1.0,-0.5741570216994021,398.161478543325,2205179.642100019,121.84064331505778,122.17102841972894,Converged,0.4629216305911541,122.03384643417989,22.29095579874464,78.53065532996519,191.80754913191424,75.74895088280613
169,28,f_2,439.9120072141829,1.0,-4.574265481070142,139.58840330712908,77519.3545771585,-20.964665294629157,197.18737562322892,Converged,240.85532936076925,0.00941411816469508,3.5087927512016046,11.212465525549337,12.349419045453118,77178.32414009236
170,28,g_1,0.002204262258452612,1.0,-2.5761872274917614,13583.491073678113,455.0435338050508,13599.113951279407,150.06722813145578,Converged,27.50636004005122,13599.160900850848,2.50994978295275,6.853731882676016,1590.0091354526983,0.9216799962263754
171,28,g_2,9694.813519432693,1.0,-7.562324848687174,28347.922421383013,5454498.213134795,29892.08872724814,339.6025363911164,Converged,579571.9483589008,29990.55097137975,4.242409274866307,5.234791494542357,1.6895958780005547,119405.11091061267
172,28,g_3,3.7306144246924724e-13,1.0,11.94175104676159,50.62692537048388,5765.11637892696,-0.470878222198003,-250.99310535461063,Converged,6.366462912410498e-12,-0.4708776114104438,800.001622606802,24188.067284120836,25732.91780495817,934.523988248721
173,28,g_4,77973053.54971838,1.0,-12.399275875436315,8355356.64505098,132426070157405.69,5396355.751846157,585.5679089903166,Converged,9290722072.234375,5387525.516653948,543762.1423711415,659255.8032151607,11.6201789185381,3.157469678322877
174,29,f_1,3.4093583461451566,1.0,-2.2774198567860333,420.03142950947483,2252113.423537539,135.74262950755917,120.46867533589244,Converged,11.146002820692956,133.89618472199282,22.37211035110245,79.90723151798836,196.42623044689037,74.23213011931846
175,29,f_2,5.495093022205784,1.0,-4.935906943288282,146.63364183493368,77892.33172484404,-2.338165133394881,196.76270894254816,Converged,3078.358402371712,0.005996341889145504,3.5699720685218703,11.73513984611209,11.157448205066803,104208.61883028825
176,29,g_1,0.00281828464496496,1.0,-2.9153495379215952,13583.101999990988,477.4254915357722,13599.401201972105,149.7112432385606,Converged,54.204829855223295,13599.454289490835,2.5881913289090375,6.8957107056311955,1245.1799503925474,0.9500393769852247
177,29,g_2,32441.06360166465,1.0,-7.828737664672143,28323.684791066345,5454546.808239658,29808.71537227551,339.3410118220877,Converged,971107.0553257857,29988.82940171704,4.185102586713953,5.280400815369746,1.694838308299336,73157.38697367827
178,29,g_3,4.94658071621488e-09,1.0,6.271748828430196,6.685013128266214,151.3428466955487,-4.126124671651346,-165.39628464865913,Converged,5.629008228424937e-07,-4.126054339718938,97.49344316737344,1424.8643989482252,1559.4580653481767,112.46079084393112
179,29,g_4,74036.57331170997,1.0,-11.665553506935986,8490309.87478924,130896538264261.4,124077.09585702606,586.4366639475008,Converged,2159614704.4375,124349.1924819807,487052.35437114385,587255.4525922243,11.411367382774278,3.1821175738699043
180,30,f_1,0.1683438549726547,1.0,-0.6521079006296705,393.1001129216891,2225076.774175862,37.38580537390936,122.08992541929211,Converged,0.37381021911278367,37.796102650250134,22.78942868604828,77.78472674305533,187.45563132833783,76.79737652210451
181,30,f_2,26.898177804583344,1.0,-3.138409837283602,2179.8493782694036,9560817.945704747,-5.110845269164656,188.89416407049958,Converged,16.361006397753954,0.07550005337060074,10.901092621505695,6155.581855177338,15.603053280487881,2425338.6648878376
182,30,g_1,31.4644178670613,1.0,-3.1464308302130104,13581.886688740562,527.2140652202138,13602.690531011745,149.49308887660885,Converged,35.22085167654211,13597.081215735612,2.8249719390666717,6.871520916330639,1820.449796500352,1.022496015556201
183,30,g_2,122952.83420252404,1.0,-7.52816579868985,28236.66502559424,5455298.41061058,30312.05869041235,339.7042664298966,Converged,406877.92332425155,29961.412381145412,3.9571414500079087,5.41057444740889,1.7397132203891872,127741.25676455036
184,30,g_3,5.650125123321794e-13,0.0,,-154.28934991638423,4875.180809682149,0.045813527896399364,-264.91104374246993,Converged,0.0,0.045814279569541316,687.2334666290884,43216.528087822226,49377.458514445396,716.2680807108219
185,30,g_4,5471180893.292894,1.0,-13.486367173806586,8430238.512065614,131757304362058.48,2393163.3861467224,584.5328148324336,Converged,76729533405.89062,2467130.8174478896,212247.26692053094,253874.38342796103,11.475220864744397,3.1818908691266508
186,31,f_1,84.45595055873444,1.0,-3.7158714782056084,333.9367270008101,2590557.1669905647,36.732957377988384,119.07253282456473,Converged,50.53778986912221,45.92294924733922,23.820232852557737,80.26704138396029,188.91730067053382,84.42534902314001
187,31,f_2,8916.263258105553,0.0,-6.988908446623554,137.66282640319483,75470.27802239112,94.42674392594395,195.49653976145748,Converged,1954.4259577355842,0.0007768506444123878,3.3746838322952946,9.93023702022154,14.941810341502496,77744.01293585348
188,31,g_1,15.564712313735656,1.0,-3.7200069713475368,13582.713281255612,532.1344580605936,13598.612903321988,148.90834027250057,Converged,254.9552597079974,13594.667689473064,2.7406099287168386,7.081825023773384,1952.9577193672355,1.0133572551480476
189,31,g_2,13031.895159803897,1.0,-7.785466038631684,28354.130861507765,5454273.045787269,29884.312117122892,339.37895899071935,Converged,907726.4799886765,29998.469443474747,4.322094150294287,5.175284775783272,1.6888402218716798,109052.2995391668
190,31,g_3,9.326024014025678e-12,1.0,9.892865103591129,-30.07872484508784,3811.1697064870127,4.047782224827692,-257.4274208714559,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',3.969944373238832e-10,4.047785278681653,655.5662239007476,30124.044880617694,33080.964433613524,617.3165104671624
191,31,g_4,498905643608.5508,0.0,-15.695898878129192,7528451.699113054,109983431138968.48,36930483.134269275,585.1269691725674,Converged,124538312897.65625,37636815.66474522,30448.295332029673,33174.06814738173,10.426026433702651,3.1107103166297367
192,32,f_1,9.946619534729427e-06,1.0,-0.5064298885588147,387.0242522439588,2133031.9381489884,69.65344926171417,122.23925847712924,Converged,0.43821746902540326,69.65029543554034,22.150173342837846,78.29172534112972,189.45801583718438,74.38409404095628
193,32,f_2,3.30243190454606,1.0,-3.2460964575846663,131.90712131561435,64844.56363412281,1.8191132192845885,198.4713094980305,Converged,101.68068779700116,0.0018537704039230621,3.3624208079365525,10.814550317067868,10.959378538018937,146485.51673657188
194,32,g_1,1.816960054877287,1.0,-2.613480841540203,13583.45780071455,460.54853729317216,13597.53436165653,150.02185632651674,Converged,27.761070246789643,13598.882308263364,2.522816018452055,6.826495127815476,1559.6344479587929,0.9364090462401816
195,32,g_2,13.190709449919972,1.0,-7.103675840748161,28357.38169843662,5454316.760941516,30000.5741124706,340.068142518411,Converged,235488.7924631536,29996.94221084061,4.237316743689847,5.1762031287058425,1.6910736774872634,61633.14969286897
196,32,g_3,7.588779155060655e-14,0.0,,-180.1308532546271,6115.438567634317,0.12608114974605655,-261.8304459485562,Converged,0.0,0.126081425223445,779.158280228833,31799.60687963704,35587.11513578374,842.9854766028043
197,32,g_4,588566666.6901516,1.0,-13.075224688589316,8184066.150464455,132269175369726.88,12092114.89421066,584.9262646140613,Converged,35615498589.5,12067854.50124826,122191.12462495956,142723.54368480723,11.512050612318466,3.1784400630132685
198,33,f_1,0.005855037818511945,1.0,-1.6607795454310752,391.5231419092412,2137668.9458829877,228.92017502298006,121.08463662568279,Converged,4.40329149691388,228.99669324184663,22.413479657417096,77.45021065461792,186.37302404674463,75.11263184025805
199,33,f_2,273.5559934156935,1.0,-4.509141473935445,141.97053876258227,70552.75682548375,16.895332630995227,197.19934239452033,Converged,998.754151262925,0.35580442080454355,3.415283263029916,11.15313318535859,11.34641594914588,69756.85305377655
200,33,g_1,7.933788617297552,1.0,-2.8870603438539026,13582.41305268022,487.825727456394,13596.46547698575,149.73576414958006,Converged,42.50324857390848,13599.282175162214,2.664392310208082,6.893540356844243,1630.0728082531186,0.9579353653701675
201,33,g_2,8725215.283249417,0.0,-14.665089174969864,28084.222639862088,5456775.616553154,26948.833013291096,335.0521967126458,Converged,616140.9503805935,29902.680552222213,6.614584148894517,6.115378488641158,1.6152316753119549,118996.07524408624
202,33,g_3,3.017291491655773e-12,0.0,,-40.401887368316245,4545.124534969918,-1.0069299451061013,-256.8253133253381,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-1.0069282080708422,752.8602534454693,24028.895044962646,26359.791192976973,606.5261026881603
203,33,g_4,2992221206.2928634,1.0,-12.72473070660347,8400793.67918073,132073791776271.0,3670188.3430644087,585.2665878050705,Converged,14643207664.734375,3615487.143751296,478098.06667305564,578124.9290071661,11.359563473511917,3.214976722716958
204,34,f_1,0.03856090902022175,1.0,-0.39231245343220855,383.5601480273638,2093304.1235510025,61.380897783312605,122.35163929344581,Converged,0.30772040970623493,61.18452846539297,22.273524075613768,77.31135626567739,187.54770076524835,74.09925039970727
205,34,f_2,4.3495860198205,1.0,-3.280892655385995,159.16078840707223,76135.84266881108,2.0891357639943635,198.46208846867663,Converged,108.16927089310775,0.0035696490460742788,3.6679402106249515,12.036486146568858,10.337939667470447,23596.597300632922
206,34,g_1,2.563002538055343,1.0,-2.8153149995720086,13582.871551837616,479.55965874029425,13600.12865530657,149.81569972059967,Converged,41.73506585937656,13598.527717288389,2.6354690198346367,6.697102034308356,1518.7323446975754,0.9619834547927201
207,34,g_2,6644.825005617758,1.0,-7.467480769630364,28358.27844664957,5454356.467567845,30077.062186697112,339.70203368598766,Converged,480828.0143152969,29995.546390647403,4.28791893771357,5.162167099917746,1.6855295509570491,182438.8694958737
208,34,g_3,6.031523756652739e-13,0.0,,52.94346829837562,6427.222610148522,1.087173308789744,-265.4408469895549,Converged,0.0,1.0871740854185972,715.03520549722,31110.804025878446,33778.00059408864,912.574310455062
209,34,g_4,103295179.31175725,1.0,-12.885542311412523,8063804.012339556,130756502432584.83,16768259.839384936,585.3050727290092,Converged,24674130430.8125,16758096.41578303,400724.6845367564,505882.68670678284,11.616264394629884,3.1325863389342476
210,35,f_1,0.004854048529152149,1.0,-0.7428785191599792,390.0629899615067,2107380.6434631776,11.62967690223536,122.00228853919592,Converged,0.6983247557654977,11.560005900167411,22.311133867385276,77.27996361524852,188.4050421818581,73.94522713621966
211,35,f_2,0.610274045998053,1.0,-3.370419317920814,140.26693336887487,68481.55745482416,-0.7742236118998846,198.33722201495215,Converged,134.0764126497088,0.006976775963596229,3.4608739981289722,11.176337777910346,10.789159932852161,57706.99573756186
212,35,g_1,352.50114242646396,0.0,-6.57211798266982,13583.045088547915,598.193494798772,13577.087648448898,146.66941187013435,Converged,47.31911786690398,13595.86266222856,3.3130660124949673,6.852702593600474,1797.4310855944152,1.1987130092920575
213,35,g_2,6079.865021032445,1.0,-7.62816078158187,28373.81496329889,5454565.225578226,29910.19643105918,339.54424136815686,Converged,666181.918543987,29988.16992027848,4.374428303029224,5.168701229661951,1.6635142707556927,126819.86516009097
214,35,g_3,1.425592202261904e-14,1.0,10.480321443560456,-20.208043858487343,6103.106840964822,-0.8574866504261252,-272.77989179790654,Converged,1.255102688446641e-10,-0.8574865310279592,769.805979048457,37304.81910330702,40960.39537043332,588.8290821480143
215,35,g_4,5986504.400633144,1.0,-12.052756867267203,8489028.020001372,130917920589366.4,176788.6328577306,586.0494822808354,Converged,4679032693.421875,174341.8994434345,277760.52769052587,327440.49634301505,11.332687021189205,3.1992881524722203
216,36,f_1,0.06666410975631103,1.0,-0.3395482042746524,392.25734490528725,2124988.9272588408,59.27594318659999,122.4044796885654,Converged,0.23687844397500157,59.53413712486406,22.189487123734096,78.48783906630365,190.97045108785204,73.62469415608415
217,36,f_2,50.75509066104832,1.0,-3.4694033073513477,137.09526285304815,68574.29128948704,-7.118176060199801,198.2397453473091,Converged,97.60414588009007,0.006084649589553946,3.4135519650996047,10.954554668639721,11.330717991997439,120615.69190631216
218,36,g_1,4.748504504256684,1.0,-2.949248729182327,13582.890010288975,477.87944889831886,13596.287746761234,149.67737564211637,Converged,53.04274907415862,13598.466853115742,2.6302889332912867,6.810699900860439,1541.958952600388,0.9493678953475386
219,36,g_2,82.3887993470539,1.0,-7.445371911099431,28372.465548213655,5454423.43355723,30002.265990222833,339.72515984294137,Converged,466349.2463978771,29993.189162619146,4.317613277288594,5.166347361721782,1.6737898352123375,156672.93568723492
220,36,g_3,6.406136482000564e-14,0.0,,-68.77728064781932,5084.944069871512,-0.6576284957578622,-258.72146451084626,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-0.6576287488613288,825.6616189858404,27897.725370112566,30820.970868951918,640.864660335493
221,36,g_4,11988399.451980947,1.0,-11.9567133651852,8283043.003252929,132646128998413.83,8204298.027232965,585.9948380162646,Converged,3854238227.46875,8207760.454048363,599174.6346226827,707713.3264186247,11.595735254138608,3.1658952681352543
222,37,f_1,0.00023847450944719677,1.0,-0.3843405963946728,387.4474772650412,2125007.505517364,36.1168404124457,122.36019090889907,Converged,0.34304589312523603,36.132283032348006,22.234242227903376,77.6911257549231,189.8260638597805,74.18658736063242
223,37,f_2,10.243707479050451,1.0,-2.859000354381215,142.12942640509974,69071.21415527943,3.2020279979446116,198.84273010697575,Converged,36.60979397271876,0.001448756768031687,3.4610750057314497,11.129935084703291,10.992171604008853,71638.24132075587
224,37,g_1,6.382821667250473,1.0,-2.369372915679432,13583.247995136746,459.464745220009,13593.778121219559,150.29585496314323,Converged,8.825454437415374,13596.304545900259,2.408198388714796,6.865274249024544,2089.932853657442,0.9841792788870508
225,37,g_2,352.1890865303224,1.0,-7.179178627297356,28657.876043720717,5454293.269092507,30016.514931423826,340.041239999681,Converged,273537.1303281216,29997.74822988812,4.3387860545904156,5.168311382848432,1.6491904721935122,69103.72965428505
226,37,g_3,1.73714955185718e-12,1.0,11.030205532268594,-169.04492446027518,4750.492706735364,3.495930902736177,-260.5720315633398,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',4.001776687800884e-11,3.4959322207458703,539.7500462575863,32017.643298084444,33755.57308432069,721.8864642052267
227,37,g_4,233031287717.0117,0.0,-18.841584336763013,7434690.699711015,103985805098366.05,40810761.754432485,583.0644029533187,Converged,19148307146.6875,41293494.89781194,42538.499512270566,48193.959813982314,11.490343596562116,2.980160752703224
228,38,f_1,0.16908952678976605,1.0,-1.4176003224281557,412.3156032768446,2212345.96084396,17.787809550411907,121.32229753664271,Converged,2.536162657197565,18.199014519727413,22.52777800465174,78.25656432613583,190.94982700106922,75.09330190821589
229,38,f_2,92.49611277700009,1.0,-3.754075699998251,135.91837636302984,66960.34933589972,-9.616344004013229,198.0444773542749,Converged,166.4051488958503,0.0011459375983617836,3.3399365020417586,10.362845547576045,12.011139704633157,73654.84882837003
230,38,g_1,1520.5401587822619,0.0,-37.78173187531271,13565.264767548779,2682.6579616189388,13549.640304984892,140.70712303391832,Converged,21.52014416152042,13588.634409139011,3.0391845735364154,11.705746690575028,11321.83083247325,4.578302587781266
231,38,g_2,4518.24563738957,1.0,-7.447778026390957,28367.159382764014,5454298.488073548,30064.797660947577,339.7213553728259,Converged,464141.31956934556,29997.579764242982,4.361319938184014,5.1607798922960555,1.6746492096163896,116797.11006470157
232,38,g_3,1.5842862656956363e-11,0.0,,-140.21153713638088,7868.50402037051,1.7776355606863774,-278.67805370231605,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,1.7776315803770104,803.228689501915,44344.925821187964,51402.52584918308,846.406098760024
233,38,g_4,11055206755.49454,1.0,-13.826216273680869,8325169.22568928,132568801326453.83,6669979.281925353,584.1207508388634,Converged,151129826790.85938,6564835.53862365,547526.7880050421,644931.6502361561,11.466408344161312,3.1985007873585047
234,39,f_1,0.00012900043391898017,1.0,-0.32005630806027996,387.889385803635,2086936.7436567706,81.89402848229253,122.42704956854817,Converged,0.30173927173018456,81.88267064649872,22.276917269775545,76.9531722115757,189.3182283447459,73.3681344079384
235,39,f_2,140.8345312502634,1.0,-3.904229138245782,133.76474932175395,72814.62681568605,11.910845064601773,197.8110178684778,Converged,114.49478296031884,0.043472514190143564,3.473377397422881,11.13565382803932,11.735215657563195,89616.8113061211
236,39,g_1,4.821691687317156,1.0,-2.882233376716459,13583.585995873023,462.3800724999811,13596.451799380582,149.75336100564388,Converged,45.648113652920415,13598.647634458022,2.513000720347023,6.748315051960478,1686.8866784475822,0.9527325669971308
237,39,g_2,455563.05544387596,1.0,-7.940116665034925,28118.85365291115,5455026.901074828,29296.528580175156,341.48375187223695,Converged,389208.70486403164,29971.48269375909,1.5450666401781235,4.224137788681294,4.4655206800139,174450.84425193534
238,39,g_3,1.184224588451143e-13,0.0,,12.476341874979502,6521.8473342901025,-1.9371097072138728,-281.24655547188206,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-1.9371093630882288,736.5832894755703,64733.17154382597,73536.60098758448,680.7421309985194
239,39,g_4,267180766.67199048,1.0,-12.745410871160152,8449405.392190518,131514045580329.61,1736038.6534333993,585.2982418797925,Converged,18452492434.0,1719692.9883606043,971191.467922811,1181551.6099509685,11.4964716733026,3.172205905423755
